Ano,Mês,LOCAL,INSCRIÇÃO,HIDROMETRO,LEITURA ANTERIOR,LEITURA ATUAL, m3,R$
2013,maio,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,8527-8,H90T000007 J06XV00087,,,9157,"R$ 158713,98"
2013,maio,UNB INSTITUTO DE ARTES 1,478998-9,E04000153 B08S032469,,,91,"R$ 1509,54"
2013,maio,UNB LAB. ANEXO FARMA,497352-6,AO3N647497 A08F447322,,,10,"R$ 105,00"
2013,maio,UNB LAB. ENG. CIVIL SG 12 - 1,476238-1,E03N001175 B08S032461,,,239,"R$ 4075,86"
2013,maio,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,475846-3,E81L000311 B10S011813,,,241,"R$ 4110,54"
2013,maio,UnB MASC CENTRO LIG B,664184-9,Y11X149137,,,10,"R$ 105,00"
2013,maio,UnB MASC CENTRO LIG C,664186-5,Y11X149138,,,10,"R$ 105,00"
2013,maio,UnB MASC CENTRO LIG D,664187-3,Y11X149140,,,39,"R$ 607,86"
2013,maio,UnB MASC NORTE LIG B,664059-1,Y11X149141,,,10,"R$ 105,00"
2013,maio,UnB MASC NORTE LIG C,664064-8,Y11X49142,,,25,"R$ 365,10"
2013,maio,UnB MASC NORTE LIG D,664065-6,Y11X149143,,,10,"R$ 105,00"
2013,maio,UnB MASC SUL LIG B,666218-8,A10X058366,,,10,"R$ 105,00"
2013,maio,UnB MASC SUL LIG C,666220-1,A10X058375,,,26,"R$ 382,44"
2013,maio,UnB MASC SUL LIG D,666219-6,A10X058373,,,10,"R$ 105,00"
2013,maio,UNB MEMORIAL DARCY RIBEIRO AO LADO REITORIA,644296-1,A10S228706,,,341,"R$ 2922,27"
2013,maio,UNB MULTIUSO II LIGAÇÃO 01,479017-1,E04N000191 B10S011760,,,140,"R$ 2359,20"
2013,maio,UNB NUCLEO DE MEDICINA TROPICAL 01,479021-9,E04N000065 A09S360348,,,111,"R$ 1856,34"
2013,maio,UNB OCA 01 PIJ OCA 01,479015-4,A03N001198 A11C051683,,,124,"R$ 2081,76"
2013,maio,UNB PANCP HOSP VETERINÁRIO BIOT.  01,476786-1,E02N001959 D09X000879,,,317,"R$ 5428,38"
2013,maio,UNB PAVILHÃO ANÍSIO TEIXEIRA,478988-1,E03N001240 D10S000742,,,566,"R$ 97664,70"
2013,maio,UNB POSTO DA PM - PMDF,480343-4,A06A040136 A07F654416,,,50,"R$ 798,60"
2013,maio,UnB QUIOSQUE LANCHONETE ICC,484169-7,A06A080133,,,35,"R$ 538,50"
2013,maio,UNB RESTAURANTE UNVERSITÁRIO - RU,8531-6,F01N000663 E11S001367,,,1957,"R$ 33865,98"
2013,maio,UNB- SGP,480345-1,A06A040130,,,30,"R$ 451,80"
2013,maio,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,475848-1,E81L000157 B11S003913,,,41,"R$ 642,54"
2013,maio,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,476241-1,E03N000840 A09S359800,,,10,"R$ 105,00"
2013,maio,UNB TRAILLER FACULD. EDUC. 3 ESTACIONA.,478984-9,A06A041626 A01N460523,,,10,"R$ 105,00"
2013,maio,UNB TRAILLER QUIOSQUE ICC,476788-8,A06A041636,,,31,"R$ 469,14"
2013,maio,UNIVERSIDADE DE BRASÍLIA UNB FUBRA,459417-7,G90T000024,,,10,"R$ 107,49"
2013,junho,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,480349-3,E03N001461 B09X000872 B12B900203 D09X000872,,,619,"R$ 11452,56"
2013,junho,CAMPUS DE PLANALTINA VNSF CJ B2 – AREA UNIV 1 UNB,373656-3,A08F448479,,,461,"R$ 7925,34"
2013,junho,CAMPUS NOVO CEILÃNCIA QNN 26,645440-2,Y11X022562,,,10,"R$ 105,00"
2013,junho,CAMPUS PLANALTINA VNSF CJ B2 AREA UNIV 2 UNB,577187-1,F03N000319 B12B90063,,,143,"R$ 1205,82"
2013,junho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ A4 LT06,69044-9,A02N517846,,,31,"R$ 273,04"
2013,junho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ B3 LT19,69481-9,A03N421585,,,36,"R$ 353,88"
2013,junho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT11,69089-9,A09X271873,,,13,"R$ 64,44"
2013,junho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT17,69095-3,A09X219511,,,54,"R$ 327,78"
2013,junho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ D3 LT17,69243-3,A05S120390,,,38,"R$ 238,16"
2013,junho,CASA DE ESTUDANTE – SRNA Q01 CJ E LT 47 APT 202,436493-7,A04F003889,,,10,"R$ 41,40"
2013,junho,CLUBE DO SERVIDOR SCEN TR 03 LT 01A/B ASC,8535-9,E06N001373 A09S359813,,,10,"R$ 1093,38"
2013,junho,FACULD. DE DIREITO CIÊNC. POL DIR. 1,478809-5,E03N001214 A09S359273,,,266,"R$ 4544,04"
2013,junho,FACULDADE DE EDUCAÇÃO UNB FE 5 LIG 1,475842-1,E06N001348 B11S003924,,,159,"R$ 2688,66"
2013,junho,FACULDADE DE TECNOLOGIA FTD LIG 1,475851-1,H78T000015 G08SV00647,,,757,"R$ 13057,98"
2013,junho,FGA – FÓRUM,185829-7,Ao6X053621,,,174,"R$ 2948,76"
2013,junho,FUB -SCEN TR ESTAÇÃO  EXP. BIOLOGIA,8542-1,E03N000897 E08S006489,,,1250,"R$ 1606,60"
2013,junho,FUB. BRASÍLIA CNN 01 BL E SALAS CEILÂNDIA,209600-5,A04N457307,,,17,"R$ 226,38"
2013,junho,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UNI. PLANALTINA,373656-3,C01N000109 A08F448479,,,461,"R$ 7925,34"
2013,junho,FUND.UNIV. BRASÍLIA PCA CORETO,331567-3,A05S118580,,,10,"R$ 112,20"
2013,junho,GARAGEM  DA UNB,485967-7,C01N000495 A09S359585,,,231,"R$ 3937,14"
2013,junho,GRAFICA PAPELARIA LTDA SIGA Q 06 LT 1440 GAMA,56221-1,A7X055167,,,29,"R$ 434,46"
2013,junho,INST. DE QUÍMICA UNB,497353-4,C06N002634 D11X000428,,,532,"R$ 9156,48"
2013,junho,INSTITUTO DE CIÊNCIAS BIOLÓGICAS,504892-3,F07N000395,,,1141,"R$ 19716,54"
2013,junho,MASC CENTRO LIGAÇÃO A,646665-6,Y10X356796,,,15,"R$ 191,70"
2013,junho,MASC NORTE PAV. ANISIO TEIXEIRA lig. A,646709-1,Y10X356794,,,10,"R$ 105,00"
2013,junho,MASC SUL INSTITUTO DE QUÍMICA lig. A,646661-3,Y10X356746,,,10,"R$ 105,00"
2013,junho,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,480338-8,A06A04134 A09S359100,,,79,"R$ 1301,46"
2013,junho,PAVILHÃO MULTIUSO UNB MULTIUSO 01,479010-3,D11X000394,,,439,"R$ 7543,86"
2013,junho,Prédio do CPD atras do CESPE,619058-8,Y11X037170,,,70,"R$ 572,00"
2013,junho,PREFEITURA DA UNB LIGAÇÃO 02,480342-6,E03N000289 D09X000876,,,894,"R$ 15433,56"
2013,junho,TERMOBIOLOGIA - UNB,497350-1,A03N643055,,,315,"R$ 5393,70"
2013,junho,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,476240-1,E03N000308 A09S360349,,,287,"R$ 4908,18"
2013,junho,UNB - CDT/OBRA,497354-2,C06N002635 A11C051686,,,146,"R$ 2463,24"
2013,junho,UNB – CIC,670848-1,A09X278361,,,81,"R$ 1228,22"
2013,junho,UNB – EST,671296-7,A09X273736,,,78,"R$ 1284,12"
2013,junho,UNB - PAVILHÃO JOÃO CALMON 01,478811-7,E04N000180 D09X000880,,,527,"R$ 9069,78"
2013,junho,UNB - POSTO DE SAÚDE,480337-1,C03N001119 A09S360462,,,154,"R$ 2601,96"
2013,junho,UNB - REITORIA LIGAÇÃO 01,480347-7,E03N001158 D09X000877,,,1130,"R$ 19525,80"
2013,junho,UnB ALMOXARIFADO CENTRAL LIG. 01,478994-6,C03N000966 A08S428500,,,147,"R$ 2480,58"
2013,junho,UNB ASSOS. DOS SERVID. ASFUB LIG. 2,475855-2,A04L054783,,,83,"R$ 1370,82"
2013,junho,UNB BANCO REAL LIGAÇÃO 01,479007-3,A08S428203,,,10,"R$ 105,00"
2013,junho,UNB CANTINA CHICO MENDES,479009-1,A06A039940,,,32,"R$ 486,48"
2013,junho,UNB CASA DO PROFº 2 ADUNB LIG. 2,475854-4,E03N000286,,,73,"R$ 1197,42"
2013,junho,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A,654839-3,B10S029685,,,545,"R$ 4690,95"
2013,junho,UnB Ceilândia (ESCOLA) QNN 26,653092-3,D11X000476 G11CA00013,,,1217,"R$ 21034,38"
2013,junho,UNB CENT DE EXCELENCIA EM TURISMO LIG 01,479019-7,E04N000176 B11S003895 A12B900317,,,265,"R$ 4526,70"
2013,junho,UnB CENTRO COMUNITÁRIO CCAB - 01,478995-4,C03N000425 A09S359912,,,88,"R$ 1457,52"
2013,junho,UNB CENTRO DE CONVIVÊNCIA NEGRA,480339-6,A06A040132,,,16,"R$ 209,04"
2013,junho,UNB CENTRO FORMAÇÃO REC.,478806-1,E04N000017 A09S359215,,,70,"R$ 1145,40"
2013,junho,UnB CENTRO OLÍMPICO LIG - 1,481324-3,E03N000826 D10X001502,,,2191,"R$ 37923,54"
2013,junho,UNB COMPLEXO DAS ARTE,479002-2,E02N000825 B08S032460,,,462,"R$ 7942,68"
2013,junho,UNB CRAD PROX GEOCRONOLO,564640-5,Y08B988039,,,233,"R$ 3971,82"
2013,junho,UNB CRECHE PIGI,540742-7,A08f442471 Y10X321220,,,10,"R$ 105,00"
2013,junho,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,476243-6,E04N000167,,,96,"R$ 1596,24"
2013,junho,UNB DEPARTAMENTO DE MÚSICA SG-4   1,478996-2,E03N000296,,,30,"R$ 451,80"
2013,junho,UNB ENGENHARIA ELETRICA SG 11 LIG 2,475844-7,E02N000752 A11C051891,,,108,"R$ 1804,32"
2013,junho,UNB ENTR FACUL MED/BIO,636698-8,E11S001243,,,437,"R$ 7509,18"
2013,junho,UnB FACE,668248-1,A11C050322,,,45,"R$ 711,90"
2013,junho,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,475838-2,E78T000568 B10S012067,,,119,"R$ 1995,06"
2013,junho,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,475840-4,E78T000003 B10S011900,,,27,"R$ 399,00"
2013,junho,UnB FACULDADE DE EDUCAÇÃO FÍSICA,481338-3,E03N000850 B08S032470,,,349,"R$ 5983,26"
2013,junho,UNB FACULDADE DE MEDICINA CIÊNCIAS  SAÚDE,478987-3,B08SO32431 E11S001514,,,1024,"R$ 17687,76"
2013,junho,UNB GEOGRONOLOGIA,497351-8,A03N236107 A09S360232,,,45,"R$ 711,90"
2013,junho,UNB INST DE CIENCIAS SOCIAIS,669950-2,A10X058681,,,0,"R$ 0,00"
2013,junho,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,8527-8,H90T000007 J06XV00087,,,10861,"R$ 188261,34"
2013,junho,UNB INSTITUTO DE ARTES 1,478998-9,E04000153 B08S032469,,,118,"R$ 1977,72"
2013,junho,UNB LAB. ANEXO FARMA,497352-6,AO3N647497 A08F447322,,,10,"R$ 105,00"
2013,junho,UNB LAB. ENG. CIVIL SG 12 - 1,476238-1,E03N001175 B08S032461,,,314,"R$ 5376,36"
2013,junho,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,475846-3,E81L000311 B10S011813,,,215,"R$ 3659,70"
2013,junho,UnB MASC CENTRO LIG B,664184-9,Y11X149137,,,21,"R$ 295,74"
2013,junho,UnB MASC CENTRO LIG C,664186-5,Y11X149138,,,10,"R$ 105,00"
2013,junho,UnB MASC CENTRO LIG D,664187-3,Y11X149140,,,46,"R$ 662,02"
2013,junho,UnB MASC NORTE LIG B,664059-1,Y11X149141,,,10,"R$ 105,00"
2013,junho,UnB MASC NORTE LIG C,664064-8,Y11X49142,,,37,"R$ 573,18"
2013,junho,UnB MASC NORTE LIG D,664065-6,Y11X149143,,,10,"R$ 105,00"
2013,junho,UnB MASC SUL LIG B,666218-8,A10X058366,,,10,"R$ 105,00"
2013,junho,UnB MASC SUL LIG C,666220-1,A10X058375,,,15,"R$ 191,74"
2013,junho,UnB MASC SUL LIG D,666219-6,A10X058373,,,10,"R$ 105,00"
2013,junho,UNB MEMORIAL DARCY RIBEIRO AO LADO REITORIA,644296-1,A10S228706,,,274,"R$ 2341,38"
2013,junho,UNB MULTIUSO II LIGAÇÃO 01,479017-1,E04N000191 B10S011760,,,159,"R$ 2688,66"
2013,junho,UNB NUCLEO DE MEDICINA TROPICAL 01,479021-9,E04N000065 A09S360348,,,75,"R$ 1232,10"
2013,junho,UNB OCA 01 PIJ OCA 01,479015-4,A03N001198 A11C051683,,,148,"R$ 2497,92"
2013,junho,UNB PANCP HOSP VETERINÁRIO BIOT.  01,476786-1,E02N001959 D09X000879,,,451,"R$ 7751,94"
2013,junho,UNB PAVILHÃO ANÍSIO TEIXEIRA,478988-1,E03N001240 D10S000742,,,597,"R$ 10283,58"
2013,junho,UNB POSTO DA PM - PMDF,480343-4,A06A040136 A07F654416,,,62,"R$ 1006,68"
2013,junho,UnB QUIOSQUE LANCHONETE ICC,484169-7,A06A080133,,,31,"R$ 469,14"
2013,junho,UNB RESTAURANTE UNVERSITÁRIO - RU,8531-6,F01N000663 E11S001367,,,1935,"R$ 33484,50"
2013,junho,UNB- SGP,480345-1,A06A040130,,,32,"R$ 486,48"
2013,junho,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,475848-1,E81L000157 B11S003913,,,190,"R$ 3226,20"
2013,junho,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,476241-1,E03N000840 A09S359800,,,13,"R$ 157,02"
2013,junho,UNB TRAILLER FACULD. EDUC. 3 ESTACIONA.,478984-9,A06A041626 A01N460523,,,10,"R$ 105,00"
2013,junho,UNB TRAILLER QUIOSQUE ICC,476788-8,A06A041636,,,37,"R$ 573,18"
2013,junho,UNIVERSIDADE DE BRASÍLIA UNB FUBRA,459417-7,G90T000024,,,10,"R$ 105,00"
2013,julho,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,480349-3,E03N001461 B09X000872 B12B900203 D09X000872,,,608,"R$ 10474,32"
2013,julho,CAMPUS DE PLANALTINA VNSF CJ B2 – AREA UNIV 1 UNB,373656-3,A08F448479,,,349,"R$ 5983,26"
2013,julho,CAMPUS NOVO CEILÃNCIA QNN 26,645440-2,Y11X022562,,,10,"R$ 108,32"
2013,julho,CAMPUS PLANALTINA VNSF CJ B2 AREA UNIV 2 UNB,577187-1,F03N000319 B12B90063,,,442,"R$ 3797,94"
2013,julho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ A4 LT06,69044-9,A02N517846,,,29,"R$ 241,36"
2013,julho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ B3 LT19,69481-9,A03N421585,,,22,"R$ 148,54"
2013,julho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT11,69089-9,A09X271873,,,13,"R$ 64,44"
2013,julho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT17,69095-3,A09X219511,,,54,"R$ 327,78"
2013,julho,CASA DE ESTUDANTE – PLANALTINA VNSF CJ D3 LT17,69243-3,A05S120390,,,50,"R$ 356,00"
2013,julho,CASA DE ESTUDANTE – SRNA Q01 CJ E LT 47 APT 202,436493-7,A04F003889,,,12,"R$ 56,76"
2013,julho,CLUBE DO SERVIDOR SCEN TR 03 LT 01A/B ASC,8535-9,E06N001373 A09S359813,,,64,"R$ 1041,36"
2013,julho,FACULD. DE DIREITO CIÊNC. POL DIR. 1,478809-5,E03N001214 A09S359273,,,195,"R$ 3312,90"
2013,julho,FACULDADE DE EDUCAÇÃO UNB FE 5 LIG 1,475842-1,E06N001348 B11S003924,,,212,"R$ 3607,68"
2013,julho,FACULDADE DE TECNOLOGIA FTD LIG 1,475851-1,H78T000015 G08SV00647,,,600,"R$ 10335,60"
2013,julho,FGA – FÓRUM,185829-7,Ao6X053621,,,188,"R$ 3191,52"
2013,julho,FUB -SCEN TR ESTAÇÃO  EXP. BIOLOGIA,8542-1,E03N000897 E08S006489,,,1108,"R$ 19144,32"
2013,julho,FUB. BRASÍLIA CNN 01 BL E SALAS CEILÂNDIA,209600-5,A04N457307,,,10,"R$ 105,00"
2013,julho,FUND.UNIV. BRASÍLIA PCA CORETO,331567-3,A05S118580,,,10,"R$ 112,20"
2013,julho,GARAGEM  DA UNB,485967-7,C01N000495 A09S359585,,,211,"R$ 3590,34"
2013,julho,GRAFICA PAPELARIA LTDA SIGA Q 06 LT 1440 GAMA,56221-1,A7X055167,,,25,"R$ 365,10"
2013,julho,INST. DE QUÍMICA UNB,497353-4,C06N002634 D11X000428,",",518,"R$ 8913,72",
2013,julho,INSTITUTO DE CIÊNCIAS BIOLÓGICAS,504892-3,F07N000395,,,1186,"R$ 20496,84"
2013,julho,MASC CENTRO LIGAÇÃO A,646665-6,Y10X356796,,,14,"R$ 174,36"
2013,julho,MASC NORTE PAV. ANISIO TEIXEIRA lig. A,646709-1,Y10X356794,,,10,"R$ 105,00"
2013,julho,MASC SUL INSTITUTO DE QUÍMICA lig. A,646661-3,Y10X356746,,,10,"R$ 105,00"
2013,julho,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,480338-8,A06A04134 A09S359100,,,57,"R$ 919,98"
2013,julho,PAVILHÃO MULTIUSO UNB MULTIUSO 01,479010-3,D11X000394,,,637,"R$ 10977,18"
2013,julho,Prédio do CPD atras do CESPE,619058-8,Y11X037170,,,66,"R$ 538,02"
2013,julho,PREFEITURA DA UNB LIGAÇÃO 02,480342-6,E03N000289 D09X000876,,,572,"R$ 9850,08"
2013,julho,TERMOBIOLOGIA - UNB,497350-1,A03N643055,,,287,"R$ 4908,18"
2013,julho,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,476240-1,E03N000308 A09S360349,,,191,"R$ 3243,54"
2013,julho,UNB - CDT/OBRA,497354-2,C06N002635 A11C051686,,,168,"R$ 2844,72"
2013,julho,UNB – CIC,670848-1,A09X278361,,,91,"R$ 1386,42"
2013,julho,UNB – EST,671296-7,A09X273736,,,84,"R$ 1388,16"
2013,julho,UNB - PAVILHÃO JOÃO CALMON 01,478811-7,E04N000180 D09X000880,,,512,"R$ 8809,68"
2013,julho,UNB - POSTO DE SAÚDE,480337-1,C03N001119 A09S360462,,,145,"R$ 2445,90"
2013,julho,UNB - REITORIA LIGAÇÃO 01,480347-7,E03N001158 D09X000877,,,924,"R$ 15953,76"
2013,julho,UnB ALMOXARIFADO CENTRAL LIG. 01,478994-6,C03N000966 A08S428500,,,76,"R$ 1249,44"
2013,julho,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A,654839-3,B10S029685,,,451,"R$ 3875,97"
2013,julho,UnB Ceilândia (ESCOLA) QNN 26,653092-3,D11X000476 G11CA00013,,,1436,"R$ 24831,84"
2013,julho,UNB CENT DE EXCELENCIA EM TURISMO LIG 01,479019-7,E04N000176 B11S003895 A12B900317,,,323,"R$ 5532,42"
2013,julho,UnB CENTRO COMUNITÁRIO CCAB - 01,478995-4,C03N000425 A09S359912,,,135,"R$ 2272,50"
2013,julho,UNB CENTRO DE CONVIVÊNCIA NEGRA,480339-6,A06A040132,,,12,"R$ 139,68"
2013,julho,UNB CENTRO FORMAÇÃO REC.,478806-1,E04N000017 A09S359215,,,67,"R$ 1093,38"
2013,julho,UnB CENTRO OLÍMPICO LIG - 1,481324-3,E03N000826 D10X001502,,,1323,"R$ 22872,42"
2013,julho,UNB COMPLEXO DAS ARTE,479002-2,E02N000825 B08S032460,,,394,"R$ 6763,56"
2013,julho,UNB CRAD PROX GEOCRONOLO,564640-5,Y08B988039,,,78,"R$ 1284,12"
2013,julho,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,476243-6,E04N000167,,,100,"R$ 1665,60"
2013,julho,UNB DEPARTAMENTO DE MÚSICA SG-4   1,478996-2,E03N000296,,,35,"R$ 538,50"
2013,julho,UNB ENGENHARIA ELETRICA SG 11 LIG 2,475844-7,E02N000752 A11C051891,,,72,"R$ 1180,08"
2013,julho,UNB ENTR FACUL MED/BIO,636698-8,E11S001243,,,379,"R$ 6503,46"
2013,julho,UnB FACE,668248-1,A11C050322,,,32,"R$ 486,48"
2013,julho,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,475838-2,E78T000568 B10S012067,,,91,"R$ 1509,54"
2013,julho,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,475840-4,E78T000003 B10S011900,,,16,"R$ 209,04"
2013,julho,UnB FACULDADE DE EDUCAÇÃO FÍSICA,481338-3,E03N000850 B08S032470,,,289,"R$ 4942,86"
2013,julho,UNB FACULDADE DE MEDICINA CIÊNCIAS  SAÚDE,478987-3,B08SO32431 E11S001514,,,884,"R$ 15260,16"
2013,julho,UNB GEOGRONOLOGIA,497351-8,A03N236107 A09S360232,,,31,"R$ 469,14"
2013,julho,UNB INST DE CIENCIAS SOCIAIS,669950-2,A10X058681,,,0,"R$ 0,00"
2013,julho,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,8527-8,H90T000007 J06XV00087,,,8964,"R$ 155367,36"
2013,julho,UNB INSTITUTO DE ARTES 1,478998-9,E04000153 B08S032469,,,67,"R$ 1093,38"
2013,julho,UNB LAB. ANEXO FARMA,497352-6,AO3N647497 A08F447322,,,10,"R$ 105,00"
2013,julho,UNB LAB. ENG. CIVIL SG 12 - 1,476238-1,E03N001175 B08S032461,,,258,"R$ 4405,32"
2013,julho,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,475846-3,E81L000311 B10S011813,,,218,"R$ 3711,72"
2013,julho,UnB MASC CENTRO LIG B,664184-9,Y11X149137,,,16,"R$ 209,04"
2013,julho,UnB MASC CENTRO LIG C,664186-5,Y11X149138,,,10,"R$ 105,00"
2013,julho,UnB MASC CENTRO LIG D,664187-3,Y11X149140,,,54,"R$ 867,00"
2013,julho,UnB MASC NORTE LIG B,664059-1,Y11X149141,,,10,"R$ 105,00"
2013,julho,UnB MASC NORTE LIG C,664064-8,Y11X49142,,,31,"R$ 469,14"
2013,julho,UnB MASC NORTE LIG D,664065-6,Y11X149143,,,10,"R$ 105,00"
2013,julho,UnB MASC SUL LIG B,666218-8,A10X058366,,,10,"R$ 105,00"
2013,julho,UnB MASC SUL LIG C,666220-1,A10X058375,,,17,"R$ 226,38"
2013,julho,UnB MASC SUL LIG D,666219-6,A10X058373,,,10,"R$ 105,00"
2013,julho,UNB MULTIUSO II LIGAÇÃO 01,479017-1,E04N000191 B10S011760,,,128,"R$ 2151,12"
2013,julho,UNB NUCLEO DE MEDICINA TROPICAL 01,479021-9,E04N000065 A09S360348,,,66,"R$ 1076,04"
2013,julho,UNB OCA 01 PIJ OCA 01,479015-4,A03N001198 A11C051683,,,141,"R$ 2376,54"
2013,julho,UNB PANCP HOSP VETERINÁRIO BIOT.  01,476786-1,E02N001959 D09X000879,,,422,"R$ 7249,08"
2013,julho,UNB PAVILHÃO ANÍSIO TEIXEIRA,478988-1,E03N001240 D10S000742,,,348,"R$ 5965,92"
2013,julho,UNB POSTO DA PM - PMDF,480343-4,A06A040136 A07F654416,,,47,"R$ 538,50"
2013,julho,UNB RESTAURANTE UNVERSITÁRIO - RU,8531-6,F01N000663 E11S001367,,,1952,"R$ 33779,28"
2013,julho,UNB- SGP,480345-1,A06A040130,,,30,"R$ 451,80"
2013,julho,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,475848-1,E81L000157 B11S003913,,,122,"R$ 2047,08"
2013,julho,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,476241-1,E03N000840 A09S359800,,,10,"R$ 105,00"
2013,julho,UNB TRAILLER FACULD. EDUC. 3 ESTACIONA.,478984-9,A06A041626 A01N460523,,,10,"R$ 105,00"
2013,julho,UNIVERSIDADE DE BRASÍLIA UNB FUBRA,459417-7,G90T000024,,,10,"R$ 105,00"
2013,agosto,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,480349-3,E03N001461 B09X000872 B12B900203 D09X000872,,,10,"R$ 252,14"
2013,agosto,CAMPUS DE PLANALTINA VNSF CJ B2 – AREA UNIV 1 UNB,373656-3,A08F448479,,,578,"R$ 10055,94"
2013,agosto,CAMPUS NOVO CEILÃNCIA QNN 26,645440-2,Y11X022562,,,44,"R$ 696,72"
2013,agosto,CAMPUS PLANALTINA VNSF CJ B2 AREA UNIV 2 UNB,577187-1,F03N000319 B12B90063,,,673,"R$ 5816,20"
2013,agosto,CASA DE ESTUDANTE – PLANALTINA VNSF CJ A4 LT06,69044-9,A02N517846,,,17,"R$ 102,94"
2013,agosto,CASA DE ESTUDANTE – PLANALTINA VNSF CJ B3 LT19,69481-9,A03N421585,,,12,"R$ 61,29"
2013,agosto,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT11,69089-9,A09X271873,,,13,"R$ 65,26"
2013,agosto,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT17,69095-3,A09X219511,,,54,"R$ 331,98"
2013,agosto,CASA DE ESTUDANTE – PLANALTINA VNSF CJ D3 LT17,69243-3,A05S120390,,,39,"R$ 251,03"
2013,agosto,CASA DE ESTUDANTE – SRNA Q01 CJ E LT 47 APT 202,436493-7,A04F003889,,,10,"R$ 41,92"
2013,agosto,CLUBE DO SERVIDOR SCEN TR 03 LT 01A/B ASC,8535-9,E06N001373 A09S359813,,,731,"R$ 12621,18"
2013,agosto,FACULD. DE DIREITO CIÊNC. POL DIR. 1,478809-5,E03N001214 A09S359273,,,282,"R$ 4879,85"
2013,agosto,FACULDADE DE EDUCAÇÃO UNB FE 5 LIG 1,475842-1,E06N001348 B11S003924,,,285,"R$ 4908,04"
2013,agosto,FACULDADE DE TECNOLOGIA FTD LIG 1,475851-1,H78T000015 G08SV00647,,,983,"R$ 17144,59"
2013,agosto,FGA – FÓRUM,185829-7,Ao6X053621,,,196,"R$ 3368,12"
2013,agosto,FUB -SCEN TR ESTAÇÃO  EXP. BIOLOGIA,8542-1,E03N000897 E08S006489,,,1220,"R$ 21364,01"
2013,agosto,FUB. BRASÍLIA CNN 01 BL E SALAS CEILÂNDIA,209600-5,A04N457307,,,22,"R$ 315,98"
2013,agosto,FUND.UNIV. BRASÍLIA PCA CORETO,331567-3,A05S118580,,,10,"R$ 113,63"
2013,agosto,GARAGEM  DA UNB,485967-7,C01N000495 A09S359585,,,225,"R$ 3883,68"
2013,agosto,GRAFICA PAPELARIA LTDA SIGA Q 06 LT 1440 GAMA,56221-1,A7X055167,,,25,"R$ 370,67"
2013,agosto,INST. DE QUÍMICA UNB,497353-4,C06N002634 D11X000428,,,455,"R$ 7938,94"
2013,agosto,INSTITUTO DE CIÊNCIAS BIOLÓGICAS,504892-3,F07N000395,,,2118,"R$ 36911,05"
2013,agosto,MASC CENTRO LIGAÇÃO A,646665-6,Y10X356796,,,18,"R$ 246,18"
2013,agosto,MASC NORTE PAV. ANISIO TEIXEIRA lig. A,646709-1,Y10X356794,,,10,"R$ 106,34"
2013,agosto,MASC SUL INSTITUTO DE QUÍMICA lig. A,646661-3,Y10X356746,,,10,"R$ 106,34"
2013,agosto,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,480338-8,A06A04134 A09S359100,,,85,"R$ 1422,22"
